Date,ABEV3.SA,ODPV3.SA,VIVT3.SA,PBR,BBAS3.SA,BOVA11.SA
2015-02-13,15.0518217086792,8.231805801391602,29.546524047851562,6.780007362365723,17.84418487548828,49.38999938964844
2015-02-18,15.219063758850098,8.322354316711426,29.957164764404297,6.770294189453125,17.37268829345703,49.90999984741211
2015-02-19,15.244149208068848,8.3552827835083,29.44554328918457,6.44974946975708,17.662843704223633,49.79999923706055
2015-02-20,15.193977355957031,8.322354316711426,29.28398323059082,6.469176292419434,17.452566146850586,49.84000015258789
2015-02-23,15.453203201293945,8.31412124633789,29.068552017211914,6.2943339347839355,17.38702964782715,49.79999923706055
2015-02-24,15.453203201293945,8.322354316711426,29.41861915588379,6.663446426391602,17.219573974609375,50.40999984741211
2015-02-25,15.260872840881348,8.338818550109863,29.088748931884766,6.304046630859375,16.85552215576172,50.36000061035156
2015-02-26,15.461565971374512,8.635162353515625,28.146276473999023,6.109776496887207,16.753585815429688,50.310001373291016
2015-02-27,15.311046600341797,8.61870002746582,29.28398323059082,6.440035820007324,17.270540237426758,50.0099983215332
2015-03-02,15.210205078125,8.791566848754883,28.947370529174805,6.187485694885254,17.2341365814209,49.59000015258789
2015-03-03,15.487519264221191,8.81626033782959,28.119348526000977,6.226338863372803,17.20500946044922,49.83000183105469
2015-03-04,15.386676788330078,9.046754837036133,27.06242561340332,6.002928733825684,16.33856964111328,49.06999969482422
2015-03-05,15.428694725036621,8.808028221130371,27.33171272277832,5.905794620513916,16.4113826751709,48.95000076293945
2015-03-06,15.31944751739502,8.725712776184082,27.60098648071289,5.7892327308654785,16.01820945739746,48.54999923706055
2015-03-09,15.327852249145508,8.60223388671875,27.19707679748535,5.429834365844727,15.392036437988281,47.75
2015-03-10,14.874070167541504,8.742175102233887,27.23746681213379,5.148143291473389,15.486693382263184,46.95000076293945
2015-03-11,15.243818283081055,8.82449722290039,27.661579132080078,5.254991054534912,15.734245300292969,47.52000045776367
2015-03-12,15.159783363342285,9.038520812988281,28.27418327331543,5.060722351074219,15.945404052734375,47.45000076293945
2015-03-13,15.243818283081055,9.079681396484375,28.590585708618164,4.866453170776367,15.559505462646484,47.209999084472656
2015-03-16,15.12617015838623,8.976602554321289,28.27418327331543,4.944159984588623,15.559505462646484,47.380001068115234
2015-03-17,15.269030570983887,8.852958679199219,28.375171661376953,5.235564708709717,16.345849990844727,48.91999816894531
2015-03-18,15.487519264221191,8.943632125854492,28.873327255249023,5.497827529907227,17.50353240966797,50.099998474121094
2015-03-19,15.546344757080078,8.852958679199219,27.998170852661133,5.109289646148682,16.72446632385254,49.54999923706055
2015-03-20,15.689201354980469,8.943632125854492,27.33171272277832,5.429834365844727,17.43071937561035,50.31999969482422
2015-03-23,15.832058906555176,8.960115432739258,26.75949478149414,5.662956714630127,17.44529151916504,50.43000030517578
2015-03-24,15.672392845153809,9.108490943908691,27.143217086791992,5.7115254402160645,17.406070709228516,50.040000915527344
2015-03-25,15.479114532470703,9.298080444335938,27.58080291748047,5.857227802276611,17.00661277770996,50.290000915527344
2015-03-26,15.19339656829834,9.067276000976562,26.591201782226562,5.624104022979736,16.340845108032227,49.11000061035156
2015-03-27,15.361466407775879,8.75404167175293,26.30173110961914,5.536682605743408,16.392629623413086,48.65999984741211
2015-03-30,15.672392845153809,8.968358039855957,26.732566833496094,5.760092735290527,16.880857467651367,49.81999969482422
2015-03-31,15.529536247253418,8.984846115112305,27.41922378540039,5.8378005027771,16.947429656982422,49.5
2015-04-01,15.9244966506958,9.108490943908691,27.257659912109375,6.168057918548584,17.5836124420166,50.79999923706055
2015-04-02,15.840460777282715,9.141461372375488,27.39228630065918,6.566310882568359,18.197595596313477,51.5
2015-04-06,16.168197631835938,9.396994590759277,26.927791595458984,6.605165481567383,18.848562240600586,52.099998474121094
2015-04-07,16.33626365661621,9.240378379821777,26.09303092956543,6.70229959487915,18.256772994995117,52.20000076293945
2015-04-08,16.327857971191406,9.026838302612305,26.261327743530273,6.721726894378662,18.012657165527344,52.220001220703125
2015-04-09,16.24382781982422,9.010196685791016,26.591201782226562,7.3239617347717285,17.35428810119629,52.27000045776367
2015-04-10,16.40349006652832,8.90203857421875,26.43328857421875,7.527945518493652,17.97566795349121,52.650001525878906
2015-04-13,16.311052322387695,8.735649108886719,26.399616241455078,7.770781993865967,17.938692092895508,52.61000061035156
2015-04-14,16.06735610961914,9.001879692077637,25.86084747314453,7.9844794273376465,17.8055362701416,52.529998779296875
2015-04-15,16.08415985107422,8.9519624710083,25.928199768066406,8.644993782043457,18.515676498413086,53.25
2015-04-16,16.050546646118164,8.827163696289062,26.264928817749023,8.43129825592041,19.077884674072266,53.029998779296875
2015-04-17,16.025339126586914,8.90203857421875,26.096559524536133,8.53814697265625,18.16060447692871,52.45000076293945
2015-04-20,15.874077796936035,8.743968963623047,26.62186050415039,8.518720626831055,18.07183837890625,52.2400016784668
2015-04-22,15.932896614074707,8.83548355102539,27.275100708007812,8.6741361618042,18.804182052612305,53.029998779296875
2015-04-23,15.848864555358887,8.993557929992676,27.61184310913086,9.130668640136719,19.44775390625,54.040000915527344
2015-04-24,15.90769100189209,8.943639755249023,27.403060913085938,9.703763961791992,20.11351776123047,54.97999954223633
2015-04-27,15.798443794250488,9.068437576293945,27.443485260009766,9.062673568725586,19.529117584228516,53.959999084472656
2015-04-28,15.882477760314941,8.943639755249023,28.278573989868164,9.052960395812988,19.603099822998047,54.20000076293945
2015-04-29,15.840460777282715,8.768930435180664,27.881227493286133,9.072388648986816,19.233234405517578,53.68000030517578
2015-04-30,15.9244966506958,8.743968963623047,28.285303115844727,9.227804183959961,19.691865921020508,54.619998931884766
2015-05-04,16.252229690551758,9.24325942993164,28.11020278930664,9.499780654907227,19.558717727661133,55.83000183105469
2015-05-05,16.445510864257812,9.386239051818848,27.342464447021484,9.898033142089844,20.09872055053711,56.41999816894531
2015-05-06,16.672399520874023,9.285308837890625,27.20102882385254,9.431788444519043,20.05434226989746,55.43000030517578
2015-05-07,16.395092010498047,9.377824783325195,27.073068618774414,9.383218765258789,20.60913848876953,55.31999969482422
2015-05-08,16.706012725830078,9.478753089904785,26.87777328491211,9.460927963256836,20.71271324157715,55.5
2015-05-11,16.579965591430664,9.251669883728027,26.709400177001953,9.35407829284668,20.75709342956543,55.52000045776367
2015-05-12,16.33626365661621,9.293724060058594,26.298601150512695,9.480353355407715,20.350234985351562,55.18000030517578
2015-05-13,16.386688232421875,9.276901245117188,26.86430549621582,9.56777572631836,19.97296714782715,54.77000045776367
2015-05-14,16.30265235900879,9.419878005981445,27.61184310913086,9.64548397064209,19.203636169433594,55.06999969482422
2015-05-15,16.529542922973633,9.546040534973145,26.93838119506836,9.839751243591309,19.395973205566406,55.59000015258789
2015-05-18,16.20180892944336,9.621732711791992,26.803688049316406,9.412359237670898,19.262819290161133,54.4900016784668
2015-05-19,16.168197631835938,9.630144119262695,26.702678680419922,8.829551696777344,18.693218231201172,53.93000030517578
2015-05-20,15.529536247253418,9.672197341918945,26.136966705322266,8.878119468688965,18.515676498413086,53.34000015258789
2015-05-21,15.832058906555176,9.588093757629395,25.658803939819336,9.218090057373047,18.21978187561035,53.54999923706055
2015-05-22,15.756426811218262,9.630144119262695,25.591459274291992,8.887832641601562,17.595203399658203,52.93000030517578
2015-05-25,15.882477760314941,9.621732711791992,25.194122314453125,,18.235713958740234,53.0
2015-05-26,15.571552276611328,9.672197341918945,24.287694931030273,8.266169548034668,17.745914459228516,52.2400016784668
2015-05-27,15.546344757080078,9.546040534973145,25.26866340637207,8.353590965270996,18.039791107177734,52.650001525878906
2015-05-28,15.529536247253418,9.588093757629395,25.363384246826172,8.39244556427002,17.63288116455078,52.38999938964844
2015-05-29,15.571552276611328,9.394649505615234,25.843721389770508,8.110753059387207,17.13554573059082,51.349998474121094
2015-06-01,15.630377769470215,9.630144119262695,25.68134307861328,8.130180358886719,17.24104118347168,51.459999084472656
2015-06-02,15.672618865966797,9.621732711791992,25.302492141723633,8.664422035217285,17.670555114746094,52.619998931884766
2015-06-03,15.562788009643555,9.588093757629395,25.437793731689453,8.56728744506836,17.030046463012695,52.040000915527344
2015-06-05,15.79935359954834,9.655377388000488,25.031875610351562,8.353590965270996,16.82659149169922,51.369998931884766
2015-06-08,15.596579551696777,9.512395858764648,24.35533905029297,8.547861099243164,16.751235961914062,51.25
2015-06-09,15.655720710754395,9.503988265991211,24.18620491027832,8.790698051452637,16.969758987426758,51.349998474121094
2015-06-10,15.850046157836914,9.461933135986328,24.653018951416016,8.858692169189453,17.48970603942871,52.349998474121094
2015-06-11,15.774005889892578,9.546040534973145,24.49065399169922,8.878119468688965,17.38421058654785,52.08000183105469
2015-06-12,15.833146095275879,9.435456275939941,24.558298110961914,8.839265823364258,17.170455932617188,51.72999954223633
2015-06-15,15.461398124694824,9.401758193969727,23.94941520690918,8.839265823364258,17.139921188354492,51.630001068115234
2015-06-16,15.824701309204102,9.39333438873291,23.81411361694336,9.227804183959961,17.7122745513916,52.18000030517578
2015-06-17,15.765562057495117,9.241692543029785,24.287694931030273,9.227804183959961,17.2086124420166,51.63999938964844
2015-06-18,15.774005889892578,9.224842071533203,24.18620491027832,9.412359237670898,17.76569366455078,52.61000061035156
2015-06-19,15.942985534667969,9.10689926147461,24.849218368530273,9.130668640136719,17.64359474182129,52.220001220703125
2015-06-22,16.010574340820312,9.351211547851562,24.105018615722656,9.20837688446045,17.979373931884766,52.29999923706055
2015-06-23,15.97677993774414,9.191146850585938,24.39593505859375,9.159811019897461,17.872539520263672,52.2599983215332
2015-06-24,15.968331336975098,9.258541107177734,24.5650691986084,9.198663711547852,18.22357177734375,52.25
2015-06-25,15.9852294921875,9.26696491241455,25.058944702148438,8.771270751953125,17.994632720947266,51.65999984741211
2015-06-26,16.17110252380371,9.182720184326172,25.403972625732422,9.140382766723633,18.696712493896484,52.380001068115234
2015-06-29,16.019023895263672,9.149024963378906,25.207773208618164,8.771270751953125,18.16252899169922,51.5099983215332
2015-06-30,16.044368743896484,9.149024963378906,25.031875610351562,8.790698051452637,18.528825759887695,51.459999084472656
2015-07-01,16.162654876708984,9.309088706970215,24.79509162902832,8.4021577835083,18.29225730895996,51.2400016784668
2015-07-02,16.08661460876465,9.435456275939941,25.403972625732422,8.577001571655273,18.238842010498047,51.52000045776367
2015-07-03,16.179550170898438,9.334364891052246,25.403972625732422,,18.063316345214844,50.88999938964844
2015-07-06,16.238693237304688,9.418607711791992,25.376901626586914,7.965051651000977,18.20068359375,50.650001525878906
2015-07-07,16.31473159790039,9.51970386505127,25.214540481567383,8.052472114562988,17.872539520263672,50.72999954223633
2015-07-08,16.13730812072754,9.39333438873291,24.666545867919922,7.809636116027832,17.674118041992188,50.220001220703125
2015-07-10,16.416118621826172,9.351211547851562,24.335046768188477,8.139894485473633,18.131999969482422,51.0
2015-07-13,16.509056091308594,9.334364891052246,24.693607330322266,8.266169548034668,18.238842010498047,51.5
2015-07-14,16.60199546813965,9.342785835266113,24.49065399169922,8.373017311096191,18.261734008789062,51.70000076293945
2015-07-15,16.68648338317871,9.26696491241455,24.5650691986084,8.17874813079834,18.261734008789062,51.36000061035156
2015-07-16,16.66958236694336,9.334364891052246,24.950695037841797,8.169034004211426,17.66649055480957,51.52000045776367
2015-07-17,16.64423942565918,9.26696491241455,24.35533905029297,7.722214698791504,17.246767044067383,50.7599983215332
2015-07-20,16.67803192138672,9.241692543029785,24.220035552978516,7.275394439697266,16.811786651611328,50.11000061035156
2015-07-21,16.576648712158203,9.283817291259766,23.915586471557617,7.265681743621826,16.788888931274414,49.93000030517578
2015-07-22,16.500608444213867,9.140597343444824,24.253860473632812,6.857714653015137,15.979968070983887,49.36000061035156
2015-07-23,16.213348388671875,8.854166984558105,23.65174102783203,6.712013244628906,15.728137969970703,48.2400016784668
2015-07-24,16.019023895263672,8.946833610534668,23.3472957611084,6.459462642669678,15.575508117675781,47.779998779296875
2015-07-27,15.782459259033203,8.887862205505371,23.00226593017578,6.070923805236816,16.048654556274414,47.349998474121094
2015-07-28,15.875394821166992,9.073203086853027,23.462310791015625,6.401182651519775,16.0257511138916,48.18000030517578
2015-07-29,15.723313331604004,9.10689926147461,25.23483657836914,6.867429256439209,16.7354736328125,48.7400016784668
2015-07-30,15.959885597229004,9.119928359985352,25.708404541015625,6.653731822967529,16.445480346679688,48.43000030517578
2015-07-31,16.449913024902344,9.433822631835938,26.161684036254883,6.605165481567383,16.82704734802246,49.369998931884766
2015-08-03,16.559751510620117,9.459273338317871,25.281246185302734,6.168057918548584,16.9720401763916,48.689998626708984
2015-08-04,16.66958236694336,9.662879943847656,24.439674377441406,6.265192985534668,16.36916732788086,48.59000015258789
2015-08-05,16.855459213256836,9.586525917053223,25.125154495239258,6.138917446136475,16.559946060180664,48.779998779296875
2015-08-06,16.79631805419922,9.077505111694336,25.4509220123291,6.304046630859375,16.102066040039062,48.540000915527344
2015-08-07,16.37387466430664,8.975702285766602,24.398954391479492,5.876654624938965,15.628926277160645,47.04999923706055
2015-08-10,16.509056091308594,9.238694190979004,25.498435974121094,6.265192985534668,16.041017532348633,47.880001068115234
2015-08-11,16.66958236694336,8.865418434143066,24.84010124206543,6.070923805236816,16.23943519592285,48.150001525878906
2015-08-12,15.968331336975098,8.772098541259766,23.584522247314453,6.206912994384766,15.522089958190918,46.939998626708984
2015-08-13,15.765562057495117,8.746649742126465,23.441993713378906,5.886366844177246,14.842903137207031,46.5099983215332
2015-08-14,15.681071281433105,8.585454940795898,23.279109954833984,5.8183722496032715,14.728434562683105,46.099998474121094
2015-08-17,15.706417083740234,8.738162994384766,23.285892486572266,5.750378608703613,14.484231948852539,45.869998931884766
2015-08-18,15.782459259033203,8.780576705932617,23.68632698059082,5.662956714630127,14.972638130187988,46.040000915527344
2015-08-19,15.30932331085205,8.729677200317383,23.326616287231445,5.4784016609191895,14.049250602722168,45.150001525878906
2015-08-20,15.613476753234863,8.483652114868164,22.73615264892578,5.458974838256836,14.194241523742676,45.16999816894531
2015-08-21,15.258626937866211,8.271562576293945,22.444320678710938,5.119002342224121,14.163715362548828,44.29999923706055
2015-08-24,15.275525093078613,7.932215213775635,22.16605567932129,4.759604454040527,13.787718772888184,42.900001525878906
2015-08-25,15.469852447509766,8.152790069580078,22.396812438964844,4.837311744689941,13.610852241516113,43.060001373291016
2015-08-26,15.93453598022461,8.313979148864746,23.07550048828125,4.934446811676025,14.279862403869629,44.65999984741211
2015-08-27,16.103513717651367,8.44123363494873,23.136585235595703,5.565822601318359,14.787386894226074,46.29999923706055
2015-08-28,16.255590438842773,8.313979148864746,23.33340835571289,5.614389896392822,14.4413480758667,45.79999923706055
2015-08-31,16.128860473632812,8.297012329101562,23.41485595703125,5.6920976638793945,13.710821151733398,45.34000015258789
2015-09-01,15.807802200317383,8.186721801757812,22.652908325195312,5.264705657958984,13.357094764709473,44.16999816894531
2015-09-02,16.17110252380371,8.110372543334961,23.300138473510742,5.332698822021484,13.38016414642334,45.09000015258789
2015-09-03,16.585100173950195,8.059468269348145,23.300138473510742,5.34241247177124,13.710821151733398,45.81999969482422
2015-09-04,16.770973205566406,8.169757843017578,23.12981414794922,5.0121541023254395,13.103331565856934,45.099998474121094
2015-09-08,16.568201065063477,8.186721801757812,22.639284133911133,5.138429641723633,13.149469375610352,45.34000015258789
2015-09-09,16.355348587036133,8.271562576293945,23.109373092651367,4.944159984588623,13.187917709350586,45.70000076293945
2015-09-10,16.32129669189453,8.186721801757812,23.16387939453125,4.711036205291748,12.957223892211914,45.130001068115234
2015-09-11,16.057361602783203,8.101882934570312,22.823232650756836,4.429346084594727,12.611186981201172,44.880001068115234
2015-09-14,16.057361602783203,8.203692436218262,23.26607322692871,4.507052898406982,13.350693702697754,46.099998474121094
2015-09-15,16.227642059326172,8.186721801757812,23.35464096069336,4.409918785095215,13.835322380065918,45.900001525878906
2015-09-16,16.5596866607666,8.415783882141113,23.572650909423828,4.7887444496154785,13.968205451965332,47.09000015258789
2015-09-17,16.593740463256836,8.499363899230957,23.429576873779297,4.6916093826293945,13.93693733215332,47.119998931884766
2015-09-18,16.576711654663086,8.33788013458252,23.620338439941406,4.332211017608643,13.155282020568848,45.790000915527344
2015-09-21,16.457515716552734,8.244384765625,22.721038818359375,4.215649127960205,12.733184814453125,45.209999084472656
2015-09-22,16.517120361328125,8.159391403198242,22.005685806274414,3.9825258255004883,12.72536849975586,44.939998626708984
2015-09-23,16.32129669189453,8.20189094543457,21.372081756591797,3.9242453575134277,12.27200984954834,43.88999938964844
2015-09-24,16.278724670410156,7.9299116134643555,20.786174774169922,4.0213799476623535,12.295456886291504,44.0
2015-09-25,16.431976318359375,8.176393508911133,20.77935791015625,3.9630987644195557,11.92026424407959,43.86000061035156
2015-09-28,16.414949417114258,8.184891700744629,20.840675354003906,3.6134135723114014,11.326204299926758,42.75
2015-09-29,16.483064651489258,8.210390090942383,20.80660629272461,3.778542995452881,11.201140403747559,42.95000076293945
2015-09-30,16.534141540527344,8.116896629333496,21.0518741607666,4.225362777709961,11.881180763244629,43.43000030517578
2015-10-01,16.77253532409668,8.252886772155762,21.278411865234375,4.050520420074463,11.654500007629395,44.029998779296875
2015-10-02,17.079038619995117,8.371879577636719,21.189611434936523,4.507052898406982,12.44397258758545,45.459999084472656
2015-10-05,17.325942993164062,8.558863639831543,21.859046936035156,4.749890327453613,12.631569862365723,46.130001068115234
2015-10-06,16.934297561645508,8.422874450683594,21.722429275512695,5.0121541023254395,12.920784950256348,46.189998626708984
2015-10-07,17.0279541015625,8.448371887207031,22.186931610107422,5.216137886047363,14.015105247497559,47.5
2015-10-08,16.75550651550293,8.609859466552734,22.521656036376953,5.517254829406738,13.811871528625488,47.59000015258789
2015-10-09,16.84916114807129,8.592862129211426,22.67876434326172,5.507542610168457,14.468461990356445,47.790000915527344
2015-10-13,15.921136856079102,8.422874450683594,21.61996841430664,4.8858795166015625,13.264715194702148,45.93000030517578
2015-10-14,15.665715217590332,8.499363899230957,21.17595672607422,4.8858795166015625,13.139646530151367,45.29999923706055
2015-10-15,16.27020835876465,8.52486515045166,21.510665893554688,4.944159984588623,12.952049255371094,45.790000915527344
2015-10-16,16.4234619140625,8.584362983703613,20.779754638671875,4.934446811676025,12.72536849975586,45.849998474121094
2015-10-19,16.576711654663086,8.456870079040527,20.779754638671875,4.8470258712768555,13.288159370422363,46.0
2015-10-20,16.670368194580078,8.414372444152832,21.210105895996094,4.798457622528076,12.858250617980957,45.54999923706055
2015-10-21,16.77253532409668,8.439871788024902,21.17595672607422,4.64304256439209,13.014579772949219,45.560001373291016
2015-10-22,16.73847770690918,8.354879379272461,21.859046936035156,4.8470258712768555,13.20999813079834,46.29999923706055
2015-10-23,16.83213233947754,8.499363899230957,21.5858097076416,4.837311744689941,13.030214309692383,45.959999084472656
2015-10-26,16.75550651550293,8.51636791229248,22.610448837280273,4.779031276702881,12.772269248962402,45.779998779296875
2015-10-27,16.866188049316406,8.507866859436035,22.473833084106445,4.565334320068359,12.944231986999512,45.54999923706055
2015-10-28,16.721450805664062,8.541866302490234,21.961509704589844,4.6527557373046875,12.72536849975586,46.060001373291016
2015-10-29,16.176557540893555,8.473870277404785,22.268898010253906,4.681896686553955,12.115678787231445,44.18000030517578
2015-10-30,16.253183364868164,8.451638221740723,23.054468154907227,4.740176677703857,12.483057022094727,44.400001525878906
2015-11-03,16.687397003173828,8.768144607543945,23.94300651550293,5.390980243682861,13.585190773010254,46.630001068115234
2015-11-04,16.687397003173828,8.639832496643066,23.84039306640625,5.089862823486328,13.639907836914062,46.18000030517578
2015-11-05,16.568201065063477,8.785255432128906,22.916873931884766,5.021867752075195,14.304316520690918,46.45000076293945
2015-11-06,16.15100860595703,9.067544937133789,23.101579666137695,4.91502046585083,13.600825309753418,45.529998779296875
2015-11-09,15.921136856079102,8.68260383605957,22.718490600585938,4.749890327453613,13.413227081298828,44.7599983215332
2015-11-10,15.878564834594727,8.725374221801758,22.506425857543945,4.7887444496154785,13.389776229858398,44.93000030517578
2015-11-11,16.227642059326172,8.656942367553711,23.539396286010742,4.720749378204346,13.491392135620117,45.779998779296875
2015-11-12,16.08290672302246,8.768144607543945,23.539396286010742,4.575047492980957,13.452309608459473,45.33000183105469
2015-11-13,16.26169776916504,8.699712753295898,23.539396286010742,4.439059734344482,13.342874526977539,45.220001220703125
2015-11-16,16.21912384033203,8.896459579467773,23.03316879272461,4.827597618103027,13.522656440734863,45.439998626708984
2015-11-17,16.278724670410156,8.982003211975098,22.930557250976562,4.720749378204346,13.764974594116211,45.88999938964844
2015-11-18,16.32129669189453,8.85368824005127,22.930557250976562,4.9247331619262695,13.86658763885498,46.08000183105469
2015-11-19,16.474544525146484,8.708268165588379,23.149465560913086,4.944159984588623,14.640427589416504,46.70000076293945
2015-11-23,16.227642059326172,8.939233779907227,22.855308532714844,5.089862823486328,14.515365600585938,46.459999084472656
2015-11-24,16.12547492980957,8.8622407913208,22.848468780517578,5.410407543182373,14.67377758026123,46.790000915527344
2015-11-25,15.8360013961792,8.68260383605957,22.540630340576172,4.973300457000732,13.72708511352539,45.40999984741211
2015-11-26,16.01479148864746,8.639832496643066,22.16438102722168,,14.082094192504883,45.650001525878906
2015-11-27,15.810450553894043,8.725374221801758,22.054929733276367,4.7887444496154785,13.640303611755371,44.59000015258789
2015-11-30,15.870054244995117,8.511517524719238,22.068605422973633,4.633328914642334,12.851390838623047,43.70000076293945
2015-12-01,15.946680068969727,8.485854148864746,21.910974502563477,4.604188442230225,12.851390838623047,43.529998779296875
2015-12-02,15.699773788452148,8.520071983337402,21.97966766357422,4.808170795440674,12.953949928283691,43.459999084472656
2015-12-03,15.963706016540527,8.828024864196777,21.97966766357422,4.944159984588623,14.042649269104004,44.970001220703125
2015-12-04,15.784917831420898,8.896459579467773,21.636234283447266,4.6527557373046875,13.663973808288574,44.099998474121094
2015-12-07,15.8360013961792,8.742483139038086,21.567546844482422,4.439059734344482,13.608747482299805,43.95000076293945
2015-12-08,15.444357872009277,8.776702880859375,21.46451759338379,4.623615264892578,13.474632263183594,43.04999923706055
2015-12-09,15.733827590942383,8.819472312927246,21.636234283447266,4.856738567352295,14.831560134887695,44.650001525878906
2015-12-10,15.58057689666748,8.725374221801758,22.31623077392578,4.594475269317627,14.200430870056152,44.31999969482422
2015-12-11,15.563551902770996,8.71682071685791,22.144514083862305,4.351637840270996,13.92431354522705,43.91999816894531
2015-12-14,15.367728233337402,8.425976753234863,22.15138053894043,4.371065139770508,13.334895133972168,43.43000030517578
2015-12-15,15.1974515914917,8.434525489807129,22.371179580688477,4.497341156005859,13.431058883666992,43.5
2015-12-16,15.444357872009277,8.400458335876465,23.078651428222656,4.526480197906494,13.222700119018555,43.7400016784668
2015-12-17,15.452866554260254,8.50331974029541,22.59097671508789,4.332211017608643,13.134552001953125,43.7400016784668
2015-12-18,15.154879570007324,8.357598304748535,21.46451759338379,4.225362777709961,12.781944274902344,42.58000183105469
2015-12-21,15.325159072875977,8.143301963806152,21.430171966552734,3.9922397136688232,11.948514938354492,41.95000076293945
2015-12-22,15.411015510559082,8.203304290771484,21.55380630493164,4.1573686599731445,12.020638465881348,42.22999954223633
2015-12-23,15.625652313232422,8.220447540283203,22.254413604736328,4.409918785095215,11.900428771972656,42.75
2015-12-28,15.574142456054688,8.211877822875977,21.155424118041992,4.3224968910217285,12.004610061645508,42.5
2015-12-29,15.625652313232422,8.151875495910645,21.39582633972168,4.293356895446777,11.860360145568848,42.41999816894531
2015-12-30,15.325160026550293,8.100440979003906,23.34653091430664,4.128227710723877,11.812280654907227,42.130001068115234
2016-01-04,14.77568531036377,7.723276138305664,20.950029373168945,4.137941837310791,11.411591529846191,41.099998474121094
2016-01-05,15.00749397277832,8.049009323120117,20.984540939331055,4.060233116149902,11.451663970947266,41.18000030517578
2016-01-06,14.861541748046875,8.143301963806152,21.019062042236328,3.8368237018585205,11.451663970947266,40.5
2016-01-07,14.466608047485352,7.920431613922119,21.012161254882812,3.7008347511291504,11.179190635681152,39.470001220703125
2016-01-08,14.655488967895508,7.954720497131348,20.004348754882812,3.6425540447235107,11.179190635681152,39.34000015258789
2016-01-11,14.423678398132324,7.971864700317383,20.225236892700195,3.6036999225616455,10.858642578125,38.720001220703125
2016-01-12,14.578218460083008,7.8690009117126465,20.294265747070312,3.3900036811828613,10.481995582580566,38.380001068115234
