Date,GOLL4.SA,CVCB3.SA,WEGE3.SA,MGLU3.SA,TOTS3.SA,BOVA11.SA
2015-01-29,12.84000015258789,11.84502124786377,11.395000457763672,0.200209841132164,9.86948299407959,46.380001068115234
2015-01-30,12.220000267028809,11.324557304382324,11.067259788513184,0.1987489014863968,10.055190086364746,45.61000061035156
2015-02-02,11.75,11.48608112335205,11.363951683044434,0.19991803169250488,10.183987617492676,46.27000045776367
2015-02-03,11.649999618530273,12.293695449829102,11.274255752563477,0.19173426926136017,10.657245635986328,47.63999938964844
2015-02-04,11.90999984741211,11.988595008850098,11.329455375671387,0.1896878480911255,10.55840015411377,47.77000045776367
2015-02-05,11.75,12.293695449829102,11.298406600952148,0.18705783784389496,10.872905731201172,47.880001068115234
2015-02-06,10.949999809265137,12.876973152160645,11.274255752563477,0.17799672484397888,10.932811737060547,47.29999923706055
2015-02-09,10.6899995803833,13.14617919921875,11.29150390625,0.17624309659004211,11.106539726257324,47.91999816894531
2015-02-10,10.819999694824219,13.011576652526855,11.588194847106934,0.1794585883617401,11.02866268157959,47.15999984741211
2015-02-11,10.449999809265137,13.056443214416504,11.50539779663086,0.16952113807201385,10.780052185058594,46.95000076293945
2015-02-12,10.9399995803833,13.056443214416504,11.374300003051758,0.1724439412355423,10.824981689453125,48.130001068115234
2015-02-13,10.800000190734863,13.370514869689941,11.191455841064453,0.17799672484397888,10.962761878967285,49.38999938964844
2015-02-18,10.869999885559082,13.14617919921875,11.177657127380371,0.17887401580810547,11.112528800964355,49.90999984741211
2015-02-19,10.800000190734863,13.14617919921875,11.384651184082031,0.18588872253894806,11.097551345825195,49.79999923706055
2015-02-20,10.899999618530273,13.101310729980469,11.21215534210205,0.18559595942497253,10.836960792541504,49.84000015258789
2015-02-23,10.510000228881836,12.832106590270996,11.160409927368164,0.18764233589172363,10.821986198425293,49.79999923706055
2015-02-24,10.869999885559082,12.876973152160645,11.21215534210205,0.19290339946746826,10.947787284851074,50.40999984741211
2015-02-25,10.649999618530273,12.975680351257324,11.006484031677246,0.18822690844535828,10.977740287780762,50.36000061035156
2015-02-26,10.5,12.868000030517578,10.961349487304688,0.19231881201267242,10.854933738708496,50.310001373291016
2015-02-27,10.050000190734863,12.823131561279297,10.6176118850708,0.17682760953903198,10.393658638000488,50.0099983215332
2015-03-02,9.65999984741211,12.715450286865234,10.791217803955078,0.17770491540431976,10.432719230651855,49.59000015258789
2015-03-03,9.640000343322754,12.652636528015137,11.006484031677246,0.17185936868190765,10.414337158203125,49.83000183105469
2015-03-04,9.550000190734863,12.823131561279297,10.989127159118652,0.16221371293067932,10.261188507080078,49.06999969482422
2015-03-05,9.359999656677246,12.778264045715332,10.867603302001953,0.16046005487442017,10.472537994384766,48.95000076293945
2015-03-06,9.119999885559082,12.697503089904785,10.923158645629883,0.15578362345695496,10.316322326660156,48.54999923706055
2015-03-09,8.800000190734863,12.275747299194336,10.78427505493164,0.1481844186782837,10.316322326660156,47.75
2015-03-10,8.630000114440918,12.473165512084961,10.65927791595459,0.15461452305316925,10.193801879882812,46.95000076293945
2015-03-11,9.34000015258789,12.428298950195312,10.808578491210938,0.15344537794589996,10.193801879882812,47.52000045776367
2015-03-12,8.699999809265137,12.56290054321289,10.989127159118652,0.1607528030872345,10.322449684143066,47.45000076293945
2015-03-13,8.34000015258789,12.293695449829102,10.937047958374023,0.15373815596103668,10.120287895202637,47.209999084472656
2015-03-16,8.180000305175781,12.10525131225586,10.65927791595459,0.14906169474124908,10.215242385864258,47.380001068115234
2015-03-17,8.279999732971191,12.114224433898926,10.690528869628906,0.14730802178382874,10.138664245605469,48.91999816894531
2015-03-18,8.350000381469727,12.428298950195312,10.846770286560059,0.1458461582660675,10.490915298461914,50.099998474121094
2015-03-19,8.3100004196167,12.697503089904785,10.79468822479248,0.14876894652843475,10.598123550415039,49.54999923706055
2015-03-20,8.800000190734863,12.56290054321289,10.898850440979004,0.1493535041809082,10.56442928314209,50.31999969482422
2015-03-23,9.25,12.473165512084961,10.711359024047852,0.1493535041809082,10.720645904541016,50.43000030517578
2015-03-24,8.850000381469727,12.203961372375488,10.676637649536133,0.1481844186782837,10.690013885498047,50.040000915527344
2015-03-25,8.670000076293945,12.787239074707031,10.782313346862793,0.14613893628120422,10.708391189575195,50.290000915527344
2015-03-26,8.260000228881836,12.652636528015137,10.5873441696167,0.14555436372756958,10.720645904541016,49.11000061035156
2015-03-27,8.109999656677246,12.652636528015137,10.789273262023926,0.1446770578622818,10.837040901184082,48.65999984741211
2015-03-30,8.210000038146973,12.16806697845459,11.085205078125,0.14730802178382874,10.794157981872559,49.81999969482422
2015-03-31,7.820000171661377,12.697503089904785,11.071282386779785,0.14876894652843475,11.271991729736328,49.5
2015-04-01,7.409999847412109,12.697503089904785,11.259284973144531,0.15315358340740204,10.996317863464355,50.79999923706055
2015-04-02,7.619999885559082,12.787239074707031,11.252321243286133,0.1607528030872345,11.30262279510498,51.5
2015-04-06,7.75,13.32564926147461,11.280172348022461,0.16046005487442017,11.30262279510498,52.099998474121094
2015-04-07,8.0,13.208992004394531,11.3289155960083,0.15870636701583862,11.195416450500488,52.20000076293945
2015-04-08,8.15999984741211,13.998661041259766,11.314990997314453,0.14789262413978577,11.204604148864746,52.220001220703125
2015-04-09,7.940000057220459,14.572966575622559,11.1687650680542,0.14643074572086334,11.1341552734375,52.27000045776367
2015-04-10,7.900000095367432,14.222999572753906,11.224467277526855,0.1481844186782837,11.097397804260254,52.650001525878906
2015-04-13,7.829999923706055,14.44733715057373,11.203577041625977,0.14730802178382874,11.072894096374512,52.61000061035156
2015-04-14,8.40999984741211,14.537071228027344,11.314990997314453,0.1470152735710144,11.210728645324707,52.529998779296875
2015-04-15,8.369999885559082,14.608859062194824,11.301063537597656,0.1481844186782837,11.241361618041992,53.25
2015-04-16,8.369999885559082,14.562782287597656,11.099129676818848,0.15198445320129395,10.965685844421387,53.029998779296875
2015-04-17,8.020000457763672,14.535096168518066,11.07824420928955,0.14993803203105927,11.060644149780273,52.45000076293945
2015-04-20,7.949999809265137,15.134957313537598,10.952911376953125,0.1481844186782837,11.241361618041992,52.2400016784668
2015-04-22,8.0,15.873248100280762,10.897204399108887,0.14906169474124908,11.333252906799316,53.029998779296875
2015-04-23,8.149999618530273,16.14087677001953,10.95987319946289,0.14876894652843475,11.339378356933594,54.040000915527344
2015-04-24,8.229999542236328,16.97145652770996,11.085205078125,0.15081536769866943,11.409828186035156,54.97999954223633
2015-04-27,8.380000114440918,16.842252731323242,11.036463737487793,0.15315358340740204,11.379196166992188,53.959999084472656
2015-04-28,8.09000015258789,16.42696762084961,10.932019233703613,0.15103033185005188,11.112711906433105,54.20000076293945
2015-04-29,7.78000020980835,16.01167869567871,11.036463737487793,0.14804553985595703,11.088211059570312,53.68000030517578
2015-04-30,7.599999904632568,16.0024471282959,11.1687650680542,0.1501343995332718,10.659380912780762,54.619998931884766
2015-05-04,7.960000038146973,16.24239158630371,11.558694839477539,0.15699991583824158,11.180099487304688,55.83000183105469
2015-05-05,8.149999618530273,16.10396385192871,11.704920768737793,0.1626705527305603,11.425143241882324,56.41999816894531
2015-05-06,7.980000019073486,16.057819366455078,11.579584121704102,0.16565530002117157,11.593610763549805,55.43000030517578
2015-05-07,7.980000019073486,16.01167869567871,11.60047435760498,0.16386446356773376,11.823341369628906,55.31999969482422
2015-05-08,7.739999771118164,15.937849044799805,11.767585754394531,0.14983642101287842,11.945860862731934,55.5
2015-05-11,7.670000076293945,15.651759147644043,11.851143836975098,0.14894048869609833,11.676312446594238,55.52000045776367
2015-05-12,7.71999979019165,15.642532348632812,11.941665649414062,0.14864251017570496,11.651806831359863,55.18000030517578
2015-05-13,7.909999847412109,15.688675880432129,11.809366226196289,0.14804553985595703,11.559917449951172,54.77000045776367
2015-05-14,7.940000057220459,16.24239158630371,12.122703552246094,0.14267292618751526,11.808023452758789,55.06999969482422
2015-05-15,8.350000381469727,17.06374168395996,12.060037612915039,0.14506076276302338,11.939733505249023,55.59000015258789
2015-05-18,7.900000095367432,17.349828720092773,12.011293411254883,0.14386683702468872,11.973427772521973,54.4900016784668
2015-05-19,7.760000228881836,17.294458389282227,11.837221145629883,0.14118003845214844,11.945860862731934,53.93000030517578
2015-05-20,7.639999866485596,17.25754165649414,11.920775413513184,0.13789725303649902,11.578295707702637,53.34000015258789
2015-05-21,7.630000114440918,17.534400939941406,11.976480484008789,0.13849419355392456,11.866220474243164,53.54999923706055
2015-05-22,7.800000190734863,17.67283058166504,12.046112060546875,0.1364043802022934,12.252164840698242,52.93000030517578
2015-05-25,7.71999979019165,17.534400939941406,12.352485656738281,0.13521048426628113,12.221534729003906,53.0
2015-05-26,7.630000114440918,17.44211769104004,11.920775413513184,0.13073375821113586,11.762078285217285,52.2400016784668
2015-05-27,7.630000114440918,17.12834358215332,12.108778953552246,0.1313307285308838,12.010185241699219,52.650001525878906
2015-05-28,7.840000152587891,17.580543518066406,11.976480484008789,0.13103176653385162,11.642618179321289,52.38999938964844
2015-05-29,7.789999961853027,17.995834350585938,11.906851768493652,0.1277489960193634,11.391448974609375,51.349998474121094
2015-06-01,7.769999980926514,17.580543518066406,11.990406036376953,0.12894287705421448,11.823341369628906,51.459999084472656
2015-06-02,7.860000133514404,17.848176956176758,12.28982162475586,0.12685304880142212,12.148019790649414,52.619998931884766
2015-06-03,7.730000019073486,17.995834350585938,12.28982162475586,0.12267434597015381,12.160274505615234,52.040000915527344
2015-06-05,7.849999904632568,17.792802810668945,12.443005561828613,0.12207739055156708,12.037752151489258,51.369998931884766
2015-06-08,7.610000133514404,17.266769409179688,12.415153503417969,0.12118244171142578,11.896852493286133,51.25
2015-06-09,7.5,16.980682373046875,12.56137752532959,0.12177938967943192,11.838654518127441,51.349998474121094
2015-06-10,7.650000095367432,17.119112014770508,12.637972831726074,0.11968956142663956,12.004058837890625,52.349998474121094
2015-06-11,7.639999866485596,17.07297134399414,12.77723217010498,0.11879460513591766,11.985678672790527,52.08000183105469
2015-06-12,7.78000020980835,16.722280502319336,12.624045372009277,0.1167047768831253,11.872347831726074,51.72999954223633
2015-06-15,7.730000019073486,16.50079345703125,12.533529281616211,0.11580981314182281,11.357756614685059,51.630001068115234
2015-06-16,7.650000095367432,16.565397262573242,12.742416381835938,0.11521286517381668,11.253612518310547,52.18000030517578
2015-06-17,7.659999847412109,16.42696762084961,12.839900016784668,0.1167047768831253,11.195416450500488,51.63999938964844
2015-06-18,7.639999866485596,16.749969482421875,12.888638496398926,0.11461590230464935,11.517036437988281,52.61000061035156
2015-06-19,7.739999771118164,16.916086196899414,13.04879379272461,0.11640677601099014,11.636495590209961,52.220001220703125
2015-06-22,7.630000114440918,16.7684268951416,13.222870826721191,0.11789869517087936,11.685501098632812,52.29999923706055
2015-06-23,7.610000133514404,16.61153793334961,13.111457824707031,0.11401893198490143,12.117389678955078,52.2599983215332
2015-06-24,7.659999847412109,16.61153793334961,13.12459945678711,0.1107352003455162,11.945860862731934,52.25
2015-06-25,7.460000038146973,16.288537979125977,13.327057838439941,0.10685543715953827,11.884599685668945,51.65999984741211
2015-06-26,7.75,16.842252731323242,13.4108304977417,0.10685543715953827,12.236849784851074,52.380001068115234
2015-06-29,7.349999904632568,16.657684326171875,13.236302375793457,0.10506456345319748,12.099013328552246,51.5099983215332
2015-06-30,7.369999885559082,17.349828720092773,13.271208763122559,0.10536257177591324,11.945860862731934,51.459999084472656
2015-07-01,7.119999885559082,17.21139907836914,13.599324226379395,0.10297475010156631,11.945860862731934,51.2400016784668
2015-07-02,6.889999866485596,17.07297134399414,13.662154197692871,0.0996919572353363,12.028564453125,51.52000045776367
2015-07-03,6.690000057220459,17.67283058166504,13.843664169311523,0.09700517356395721,11.948922157287598,50.88999938964844
2015-07-06,6.510000228881836,17.25754165649414,13.829697608947754,0.09521429985761642,11.838654518127441,50.650001525878906
2015-07-07,6.230000019073486,17.07297134399414,13.962343215942383,0.09282644838094711,11.752890586853027,50.72999954223633
2015-07-08,6.199999809265137,16.86993980407715,13.801774024963379,0.08894670754671097,11.483342170715332,50.220001220703125
2015-07-10,6.050000190734863,17.16525650024414,13.676115989685059,0.09043862670660019,11.498658180236816,51.0
2015-07-13,6.980000019073486,17.543630599975586,13.724983215332031,0.08805079758167267,11.578295707702637,51.5
2015-07-14,6.940000057220459,18.318838119506836,13.787814140319824,0.08715583384037018,11.719195365905762,51.70000076293945
2015-07-15,7.03000020980835,18.27269172668457,13.780834197998047,0.0826781839132309,11.431269645690918,51.36000061035156
2015-07-16,6.900000095367432,18.411121368408203,13.815736770629883,0.07879842817783356,11.412891387939453,51.52000045776367
2015-07-17,6.630000114440918,18.226547241210938,13.704039573669434,0.07611163705587387,11.281181335449219,50.7599983215332
2015-07-20,6.150000095367432,18.27269172668457,13.683095932006836,0.07282885164022446,11.180099487304688,50.11000061035156
2015-07-21,6.090000152587891,18.226547241210938,13.815736770629883,0.0835740864276886,11.161721229553223,49.93000030517578
2015-07-22,5.880000114440918,17.709745407104492,13.89253044128418,0.09103558212518692,11.112711906433105,49.36000061035156
2015-07-23,5.630000114440918,17.44211769104004,13.808756828308105,0.10685543715953827,11.054515838623047,48.2400016784668
2015-07-24,5.619999885559082,17.349828720092773,13.920454025268555,0.09073758125305176,10.766589164733887,47.779998779296875
2015-07-27,6.090000152587891,17.119112014770508,13.71800422668457,0.08327514678239822,10.659380912780762,47.349998474121094
2015-07-28,5.800000190734863,16.703821182250977,13.264225006103516,0.08536495268344879,10.68388843536377,48.18000030517578
2015-07-29,5.760000228881836,17.06374168395996,12.824585914611816,0.08208124339580536,10.598123550415039,48.7400016784668
2015-07-30,5.760000228881836,16.602310180664062,12.810564041137695,0.08178321272134781,10.521546363830566,48.43000030517578
2015-07-31,5.679999828338623,17.25754165649414,13.119080543518066,0.10715344548225403,10.950370788574219,49.369998931884766
2015-08-03,5.760000228881836,16.657684326171875,13.161149978637695,0.0996919572353363,10.732895851135254,48.689998626708984
2015-08-04,5.670000076293945,16.61153793334961,13.364494323730469,0.10267674177885056,10.862000465393066,48.59000015258789
2015-08-05,5.690000057220459,16.888399124145508,13.091032981872559,0.09760212153196335,10.834294319152832,48.779998779296875
2015-08-06,5.599999904632568,16.519250869750977,12.950798034667969,0.09342341870069504,10.61262035369873,48.540000915527344
2015-08-07,5.349999904632568,16.61153793334961,12.761479377746582,0.09043862670660019,10.347844123840332,47.04999923706055
2015-08-10,5.269999980926514,16.61153793334961,12.971832275390625,0.09073758125305176,10.467914581298828,47.880001068115234
2015-08-11,5.539999961853027,16.334680557250977,12.978845596313477,0.09342341870069504,10.406340599060059,48.150001525878906
2015-08-12,5.46999979019165,16.334680557250977,12.558138847351074,0.08894670754671097,10.086146354675293,46.939998626708984
2015-08-13,5.409999847412109,16.24239158630371,12.516066551208496,0.08596193045377731,9.88602352142334,46.5099983215332
2015-08-14,5.010000228881836,16.01167869567871,12.207548141479492,0.08506601303815842,9.790581703186035,46.099998474121094
2015-08-17,4.96999979019165,15.780961036682129,12.004205703735352,0.08805079758167267,10.073831558227539,45.869998931884766
2015-08-18,4.670000076293945,15.679445266723633,12.270650863647461,0.09431934356689453,10.313977241516113,46.040000915527344
2015-08-19,4.320000171661377,15.688675880432129,12.256629943847656,0.08894670754671097,10.033806800842285,45.150001525878906
2015-08-20,4.369999885559082,15.448731422424316,11.660625457763672,0.0895436704158783,9.882943153381348,45.16999816894531
2015-08-21,4.329999923706055,15.45796012878418,11.821897506713867,0.08506601303815842,9.52888298034668,44.29999923706055
2015-08-24,3.9700000286102295,15.688675880432129,11.583498001098633,0.08148428052663803,9.236398696899414,42.900001525878906
2015-08-25,4.119999885559082,15.365671157836914,11.324056625366211,0.07939539104700089,9.458069801330566,43.060001373291016
2015-08-26,4.300000190734863,15.827104568481445,11.3450927734375,0.07999235391616821,9.504254341125488,44.65999984741211
2015-08-27,4.510000228881836,15.50410270690918,11.674650192260742,0.08058930188417435,9.578145980834961,46.29999923706055
2015-08-28,4.360000133514404,15.50410270690918,11.737756729125977,0.07909642159938812,9.932204246520996,45.79999923706055
2015-08-31,4.159999847412109,15.310300827026367,11.744767189025879,0.07611163705587387,9.759794235229492,45.34000015258789
2015-09-01,3.819999933242798,15.042670249938965,11.408201217651367,0.07402276992797852,9.190214157104492,44.16999816894531
2015-09-02,4.039999961853027,14.581238746643066,11.82890796661377,0.07372380048036575,9.171741485595703,45.09000015258789
2015-09-03,4.21999979019165,14.996527671813965,11.82890796661377,0.0767085924744606,9.544278144836426,45.81999969482422
2015-09-04,4.489999771118164,15.227242469787598,11.569470405578613,0.07342580705881119,9.113245964050293,45.099998474121094
2015-09-08,4.730000019073486,15.541016578674316,11.450271606445312,0.07103798538446426,9.236398696899414,45.34000015258789
2015-09-09,4.519999980926514,15.411818504333496,11.274974822998047,0.07252989709377289,9.353392601013184,45.70000076293945
2015-09-10,4.289999961853027,14.858098983764648,11.218881607055664,0.0716349333524704,9.020881652832031,45.130001068115234
2015-09-11,4.300000190734863,14.599696159362793,11.246929168701172,0.06805318593978882,9.236398696899414,44.880001068115234
2015-09-14,4.329999923706055,14.396666526794434,11.52038860321045,0.06506840884685516,9.236398696899414,46.099998474121094
2015-09-15,4.449999809265137,14.442808151245117,11.569470405578613,0.06268057227134705,9.236398696899414,45.900001525878906
2015-09-16,4.570000171661377,14.7196683883667,11.660625457763672,0.06626231968402863,9.710532188415527,47.09000015258789
2015-09-17,4.599999904632568,14.802727699279785,11.744767189025879,0.06805318593978882,9.38417911529541,47.119998931884766
2015-09-18,4.559999942779541,15.088815689086914,11.5274019241333,0.061486661434173584,9.236398696899414,45.790000915527344
2015-09-21,4.090000152587891,14.41512393951416,11.394177436828613,0.0596957802772522,9.21484375,45.209999084472656
2015-09-22,3.759999990463257,13.842949867248535,11.576486587524414,0.05700898915529251,9.202528953552246,44.939998626708984
2015-09-23,3.75,13.224630355834961,11.452752113342285,0.05671099200844765,9.113245964050293,43.88999938964844
2015-09-24,3.680000066757202,12.920085906982422,11.431650161743164,0.05820290371775627,8.990093231201172,44.0
2015-09-25,3.6500000953674316,12.781656265258789,11.101009368896484,0.05611403286457062,8.983936309814453,43.86000061035156
2015-09-28,3.5399999618530273,12.550939559936523,11.002519607543945,0.0537261962890625,8.88541316986084,42.75
2015-09-29,3.430000066757202,12.27408218383789,10.904033660888672,0.05312924459576607,9.027040481567383,42.95000076293945
2015-09-30,3.6700000762939453,12.735511779785156,10.868860244750977,0.0537261962890625,9.279499053955078,43.43000030517578
2015-10-01,3.4800000190734863,12.735511779785156,11.178397178649902,0.04906228929758072,9.082456588745117,44.029998779296875
2015-10-02,3.6600000858306885,12.643227577209473,11.494961738586426,0.04850258678197861,9.445755958557129,45.459999084472656
2015-10-05,3.75,12.560169219970703,11.776355743408203,0.05223333463072777,9.67050838470459,46.130001068115234
2015-10-06,3.930000066757202,12.7539701461792,11.748218536376953,0.05413595587015152,9.510411262512207,46.189998626708984
2015-10-07,4.03000020980835,12.763198852539062,11.846709251403809,0.05805390700697899,9.85215950012207,47.5
2015-10-08,4.110000133514404,12.984684944152832,11.431650161743164,0.05962033569812775,9.879866600036621,47.59000015258789
2015-10-09,4.400000095367432,13.658374786376953,11.227640151977539,0.05749419331550598,10.169272422790527,47.790000915527344
2015-10-13,3.809999942779541,13.206171989440918,11.494961738586426,0.05197257921099663,10.206219673156738,45.93000030517578
2015-10-14,3.8399999141693115,13.243088722229004,11.36130142211914,0.05055420845746994,9.929126739501953,45.29999923706055
2015-10-15,3.990000009536743,13.280001640319824,11.389437675476074,0.050181709229946136,10.252401351928711,45.790000915527344
2015-10-16,3.869999885559082,13.704521179199219,11.255776405334473,0.04824087768793106,10.006097793579102,45.849998474121094
2015-10-19,3.6600000858306885,14.027521133422852,11.192461967468262,0.04756941273808479,10.566438674926758,46.0
2015-10-20,3.680000066757202,14.7196683883667,11.220602035522461,0.04663721099495888,10.591070175170898,45.54999923706055
2015-10-21,3.5899999141693115,14.175179481506348,11.01659107208252,0.04477183520793915,10.313977241516113,45.560001373291016
2015-10-22,3.740000009536743,14.258237838745117,11.15025806427002,0.04477183520793915,10.74500846862793,46.29999923706055
2015-10-23,3.630000114440918,14.19363784790039,11.15025806427002,0.04417487233877182,10.671117782592773,45.959999084472656
2015-10-26,3.549999952316284,13.206171989440918,11.009557723999023,0.04626375064253807,10.751166343688965,45.779998779296875
2015-10-27,3.559999942779541,12.984684944152832,10.98141860961914,0.0481291264295578,10.775798797607422,45.54999923706055
2015-10-28,3.559999942779541,13.455347061157227,10.664848327636719,0.04581579938530922,10.461759567260742,46.060001373291016
2015-10-29,3.490000009536743,13.381516456604004,10.221651077270508,0.04387592524290085,10.249320983886719,44.18000030517578
2015-10-30,3.549999952316284,13.473803520202637,10.130199432373047,0.04402491822838783,10.520255088806152,44.400001525878906
2015-11-03,3.6600000858306885,13.842949867248535,10.123162269592285,0.04227130115032196,11.22838020324707,46.630001068115234
2015-11-04,3.700000047683716,13.935235977172852,10.109094619750977,0.04387592524290085,10.908185958862305,46.18000030517578
2015-11-05,3.799999952316284,14.027521133422852,10.826650619506836,0.043987665325403214,11.314587593078613,46.45000076293945
2015-11-06,3.619999885559082,13.566089630126953,10.594500541687012,0.04223404824733734,11.25609016418457,45.529998779296875
2015-11-09,3.549999952316284,13.566089630126953,10.496011734008789,0.04126458987593651,11.360769271850586,44.7599983215332
2015-11-10,3.4800000190734863,13.612232208251953,10.179442405700684,0.03917475789785385,11.231459617614746,44.93000030517578
2015-11-11,3.509999990463257,13.815260887145996,10.22868824005127,0.03939921408891678,11.080597877502441,45.779998779296875
2015-11-12,3.559999942779541,13.658374786376953,10.024677276611328,0.03842879459261894,11.160646438598633,45.33000183105469
2015-11-13,3.5799999237060547,13.381516456604004,9.883981704711914,0.03954821079969406,11.11446475982666,45.220001220703125
2015-11-16,3.430000066757202,13.381516456604004,9.989502906799316,0.03880225867033005,10.86816120147705,45.439998626708984
2015-11-17,3.5299999713897705,13.381516456604004,10.144269943237305,0.04100288078188896,10.97591781616211,45.88999938964844
2015-11-18,3.4700000286102295,13.381516456604004,9.940258979797363,0.03917475789785385,11.006705284118652,46.08000183105469
2015-11-19,3.609999895095825,13.196945190429688,10.341243743896484,0.039137501269578934,10.837373733520508,46.70000076293945
2015-11-23,3.5299999713897705,13.381516456604004,10.341243743896484,0.0385405458509922,11.12678050994873,46.459999084472656
2015-11-24,3.5399999618530273,13.104657173156738,10.62967586517334,0.039996176958084106,10.97591781616211,46.790000915527344
2015-11-25,3.5,13.150801658630371,10.861824989318848,0.03812984377145767,10.96052360534668,45.40999984741211
2015-11-26,3.4600000381469727,13.769119262695312,10.798508644104004,0.0394364632666111,11.08367919921875,45.650001525878906
2015-11-27,3.450000047683716,13.196945190429688,11.01659107208252,0.03730938583612442,10.92973804473877,44.59000015258789
2015-11-30,3.4100000858306885,12.735511779785156,10.692989349365234,0.03294442966580391,10.304741859436035,43.70000076293945
2015-12-01,3.369999885559082,12.827798843383789,11.178397178649902,0.0298478901386261,10.591070175170898,43.529998779296875
2015-12-02,3.4700000286102295,12.65245532989502,11.305022239685059,0.03014589287340641,10.806586265563965,43.459999084472656
2015-12-03,3.569999933242798,12.504796028137207,11.607522964477539,0.03234747424721718,11.237615585327148,44.970001220703125
2015-12-04,3.490000009536743,12.366366386413574,10.974386215209961,0.02988513931632042,10.655723571777344,44.099998474121094
2015-12-07,3.440000057220459,12.32022476196289,11.340195655822754,0.0313025563955307,10.760403633117676,43.95000076293945
2015-12-08,3.4100000858306885,12.071049690246582,10.925138473510742,0.029660683125257492,10.390949249267578,43.04999923706055
2015-12-09,3.509999990463257,11.997221946716309,10.868860244750977,0.03025764599442482,10.360158920288086,44.650001525878906
2015-12-10,3.3399999141693115,12.181795120239258,11.255776405334473,0.03171326220035553,9.701294898986816,44.31999969482422
2015-12-11,3.3299999237060547,12.27408218383789,11.551239967346191,0.02995964139699936,9.85215950012207,43.91999816894531
2015-12-14,3.3499999046325684,11.997221946716309,11.030659675598145,0.029212726280093193,9.762872695922852,43.43000030517578
2015-12-15,3.240000009536743,11.951077461242676,10.833685874938965,0.03283268213272095,9.707453727722168,43.5
2015-12-16,3.240000009536743,11.997221946716309,11.05177116394043,0.03425009176135063,9.602774620056152,43.7400016784668
2015-12-17,3.1500000953674316,12.366366386413574,10.875226020812988,0.03954821079969406,9.836760520935059,43.7400016784668
2015-12-18,2.950000047683716,11.923393249511719,10.733989715576172,0.03917475789785385,9.756714820861816,42.58000183105469
2015-12-21,2.799999952316284,11.632871627807617,10.726929664611816,0.03768283873796463,9.331839561462402,41.95000076293945
2015-12-22,2.490000009536743,11.493276596069336,10.924657821655273,0.04059312865138054,9.605002403259277,42.22999954223633
2015-12-23,2.4600000381469727,11.6142578125,10.98115348815918,0.04402491822838783,9.914843559265137,42.75
2015-12-28,2.390000104904175,11.586338996887207,11.1294527053833,0.06044173613190651,9.713446617126465,42.5
2015-12-29,2.390000104904175,12.19124984741211,11.002338409423828,0.06697101891040802,9.713446617126465,42.41999816894531
2015-12-30,2.5199999809265137,12.563499450683594,10.557445526123047,0.0658516064286232,9.614298820495605,42.130001068115234
2016-01-04,2.4100000858306885,11.660789489746094,10.338528633117676,0.06697101891040802,9.508951187133789,41.099998474121094
2016-01-05,2.25,11.651483535766602,10.839916229248047,0.06764248013496399,9.46247673034668,41.18000030517578
2016-01-06,2.0,11.316455841064453,10.592752456665039,0.06178464740514755,9.697954177856445,40.5
2016-01-07,1.8700000047683716,11.26992416381836,10.289094924926758,0.05357624590396881,9.443886756896973,39.470001220703125
